chemicalId,diseaseId,chemicalName,diseaseName,recordCount,pubmedCount,directEvidence,inferenceGeneSymbolCount
MESH:D000806,MESH:D004719,Angiotensin-Converting Enzyme Inhibitors,Endomyocardial Fibrosis,1,2,therapeutic,0
MESH:D000806,MESH:D006333,Angiotensin-Converting Enzyme Inhibitors,Heart Failure,1,54,therapeutic,0
MESH:D000806,MESH:D006947,Angiotensin-Converting Enzyme Inhibitors,Hyperkalemia,1,5,marker/mechanism,0
MESH:D000806,MESH:D006973,Angiotensin-Converting Enzyme Inhibitors,Hypertension,2,67,marker/mechanism|therapeutic,0
MESH:D000806,MESH:D006974,Angiotensin-Converting Enzyme Inhibitors,"Hypertension, Malignant",1,2,therapeutic,0
MESH:D000806,MESH:D017379,Angiotensin-Converting Enzyme Inhibitors,"Hypertrophy, Left Ventricular",1,2,therapeutic,0
MESH:D000806,MESH:D007022,Angiotensin-Converting Enzyme Inhibitors,Hypotension,1,47,marker/mechanism,0
MESH:D000806,MESH:D007249,Angiotensin-Converting Enzyme Inhibitors,Inflammation,1,3,therapeutic,0
MESH:D000806,MESH:D009203,Angiotensin-Converting Enzyme Inhibitors,Myocardial Infarction,1,10,therapeutic,0
MESH:D000806,MESH:D017202,Angiotensin-Converting Enzyme Inhibitors,Myocardial Ischemia,1,2,therapeutic,0
MESH:D000806,MESH:D011297,Angiotensin-Converting Enzyme Inhibitors,Prenatal Exposure Delayed Effects,1,2,marker/mechanism,0
MESH:D000806,MESH:D011507,Angiotensin-Converting Enzyme Inhibitors,Proteinuria,2,9,marker/mechanism|therapeutic,0
MESH:D000806,MESH:D051437,Angiotensin-Converting Enzyme Inhibitors,Renal Insufficiency,2,12,marker/mechanism|therapeutic,0
MESH:D000806,MESH:D013375,Angiotensin-Converting Enzyme Inhibitors,Substance Withdrawal Syndrome,1,3,marker/mechanism,0
MESH:D000806,MESH:D013610,Angiotensin-Converting Enzyme Inhibitors,Tachycardia,1,3,marker/mechanism,0
MESH:D000806,MESH:D014581,Angiotensin-Converting Enzyme Inhibitors,Urticaria,1,2,marker/mechanism,0
MESH:D000806,MESH:D018487,Angiotensin-Converting Enzyme Inhibitors,"Ventricular Dysfunction, Left",1,7,therapeutic,0
MESH:C118790,MESH:D011658,angiotensin I (1-7),Pulmonary Fibrosis,1,2,therapeutic,0
MESH:D039741,MESH:D001249,"Antigens, Dermatophagoides",Asthma,1,5,marker/mechanism,0
MESH:D039741,MESH:D003876,"Antigens, Dermatophagoides","Dermatitis, Atopic",1,3,marker/mechanism,0
MESH:D039741,MESH:D004802,"Antigens, Dermatophagoides",Eosinophilia,1,3,marker/mechanism,0
MESH:D039741,MESH:D006967,"Antigens, Dermatophagoides",Hypersensitivity,1,2,marker/mechanism,0
MESH:D039741,MESH:D007249,"Antigens, Dermatophagoides",Inflammation,1,2,marker/mechanism,0
MESH:D039741,MESH:D011014,"Antigens, Dermatophagoides",Pneumonia,1,3,marker/mechanism,0
MESH:D047310,MESH:D001943,Apigenin,Breast Neoplasms,1,2,therapeutic,0
MESH:D047310,MESH:D007249,Apigenin,Inflammation,1,2,therapeutic,0
MESH:D047310,MESH:D007674,Apigenin,Kidney Diseases,1,2,therapeutic,0
MESH:D047310,MESH:D009361,Apigenin,Neoplasm Invasiveness,1,2,therapeutic,0
MESH:D047310,MESH:D009362,Apigenin,Neoplasm Metastasis,1,2,therapeutic,0
MESH:D016718,MESH:D004487,Arachidonic Acid,Edema,1,14,marker/mechanism,0
MESH:D016718,MESH:D007022,Arachidonic Acid,Hypotension,1,2,marker/mechanism,0
MESH:D016718,MESH:D007249,Arachidonic Acid,Inflammation,1,5,marker/mechanism,0
MESH:D016718,MESH:D009336,Arachidonic Acid,Necrosis,1,2,marker/mechanism,0
MESH:D000068180,MESH:D000437,Aripiprazole,Alcoholism,1,2,therapeutic,0
MESH:D000068180,MESH:D001289,Aripiprazole,Attention Deficit Disorder with Hyperactivity,1,2,therapeutic,0
MESH:D000068180,MESH:D001714,Aripiprazole,Bipolar Disorder,1,7,therapeutic,0
MESH:D000068180,MESH:D002375,Aripiprazole,Catalepsy,1,4,marker/mechanism,0
MESH:D000068180,MESH:D019970,Aripiprazole,Cocaine-Related Disorders,1,7,therapeutic,0
MESH:D000068180,MESH:D006948,Aripiprazole,Hyperkinesis,1,3,therapeutic,0
MESH:D000068180,MESH:D006966,Aripiprazole,Hyperprolactinemia,2,11,marker/mechanism|therapeutic,0
MESH:D000068180,MESH:D020734,Aripiprazole,Parkinsonian Disorders,1,4,marker/mechanism,0
MESH:D000068180,MESH:D012559,Aripiprazole,Schizophrenia,1,15,therapeutic,0
MESH:D000068180,MESH:D012640,Aripiprazole,Seizures,1,2,marker/mechanism,0
MESH:D000068180,MESH:D019966,Aripiprazole,Substance-Related Disorders,1,2,marker/mechanism,0
MESH:D000068180,MESH:D015430,Aripiprazole,Weight Gain,1,2,marker/mechanism,0
MESH:C000228,MESH:D058186,aristolochic acid I,Acute Kidney Injury,1,7,marker/mechanism,0
MESH:C000228,MESH:D001284,aristolochic acid I,Atrophy,1,2,marker/mechanism,0
MESH:C000228,MESH:D056486,aristolochic acid I,Chemical and Drug Induced Liver Injury,1,2,marker/mechanism,0
MESH:C000228,MESH:D007674,aristolochic acid I,Kidney Diseases,1,15,marker/mechanism,0
MESH:C000228,MESH:D007680,aristolochic acid I,Kidney Neoplasms,1,2,marker/mechanism,0
MESH:C000228,MESH:D051437,aristolochic acid I,Renal Insufficiency,1,2,marker/mechanism,0
MESH:C000228,MESH:D015431,aristolochic acid I,Weight Loss,1,9,marker/mechanism,0
MESH:D047072,MESH:D001943,Aromatase Inhibitors,Breast Neoplasms,1,4,therapeutic,0
MESH:D001151,MESH:D000022,Arsenic,"Abortion, Spontaneous",1,3,marker/mechanism,0
MESH:D001151,MESH:D001008,Arsenic,Anxiety Disorders,1,3,marker/mechanism,0
MESH:D001151,MESH:D001145,Arsenic,"Arrhythmias, Cardiac",1,3,marker/mechanism,0
MESH:D001151,MESH:D020261,Arsenic,Arsenic Poisoning,1,24,marker/mechanism,0
MESH:D001151,MESH:D050197,Arsenic,Atherosclerosis,1,9,marker/mechanism,0
MESH:D001151,MESH:D000067877,Arsenic,Autism Spectrum Disorder,1,2,marker/mechanism,0
MESH:D001151,MESH:D002280,Arsenic,Basal Cell Carcinoma,1,3,marker/mechanism,0
MESH:D001151,MESH:D006528,Arsenic,"Carcinoma, Hepatocellular",1,4,marker/mechanism,0
MESH:D001151,MESH:D002292,Arsenic,"Carcinoma, Renal Cell",1,3,marker/mechanism,0
MESH:D001151,MESH:D002294,Arsenic,"Carcinoma, Squamous Cell",1,5,marker/mechanism,0
MESH:D001151,MESH:D002295,Arsenic,"Carcinoma, Transitional Cell",1,2,marker/mechanism,0
MESH:D001151,MESH:D002318,Arsenic,Cardiovascular Diseases,1,12,marker/mechanism,0
MESH:D001151,MESH:D002471,Arsenic,"Cell Transformation, Neoplastic",1,12,marker/mechanism,0
MESH:D001151,MESH:D056486,Arsenic,Chemical and Drug Induced Liver Injury,1,30,marker/mechanism,0
MESH:D001151,MESH:D002869,Arsenic,Chromosome Aberrations,1,4,marker/mechanism,0
MESH:D001151,MESH:D015179,Arsenic,Colorectal Neoplasms,1,2,marker/mechanism,0
MESH:D001151,MESH:D003327,Arsenic,Coronary Disease,1,4,marker/mechanism,0
MESH:D001151,MESH:D003371,Arsenic,Cough,1,2,marker/mechanism,0
MESH:D001151,MESH:D003866,Arsenic,Depressive Disorder,1,5,marker/mechanism,0
MESH:D001151,MESH:D016640,Arsenic,"Diabetes, Gestational",1,4,marker/mechanism,0
MESH:D001151,MESH:D003920,Arsenic,Diabetes Mellitus,1,4,marker/mechanism,0
MESH:D001151,MESH:D003924,Arsenic,"Diabetes Mellitus, Type 2",1,9,marker/mechanism,0
MESH:D001151,MESH:D005234,Arsenic,Fatty Liver,1,4,marker/mechanism,0
MESH:D001151,MESH:D005317,Arsenic,Fetal Growth Retardation,1,3,marker/mechanism,0
MESH:D001151,MESH:D005334,Arsenic,Fever,1,2,marker/mechanism,0
MESH:D001151,MESH:D018149,Arsenic,Glucose Intolerance,1,4,marker/mechanism,0
MESH:D001151,MESH:D006529,Arsenic,Hepatomegaly,1,4,marker/mechanism,0
MESH:D001151,MESH:D006940,Arsenic,Hyperemia,1,2,marker/mechanism,0
MESH:D001151,MESH:D006943,Arsenic,Hyperglycemia,1,3,marker/mechanism,0
MESH:D001151,MESH:D006965,Arsenic,Hyperplasia,1,4,marker/mechanism,0
MESH:D001151,MESH:D006973,Arsenic,Hypertension,1,12,marker/mechanism,0
MESH:D001151,MESH:D007249,Arsenic,Inflammation,1,2,marker/mechanism,0
MESH:D001151,MESH:D007333,Arsenic,Insulin Resistance,1,5,marker/mechanism,0
MESH:D001151,MESH:D007642,Arsenic,Keratosis,1,11,marker/mechanism,0
MESH:D001151,MESH:D007674,Arsenic,Kidney Diseases,1,14,marker/mechanism,0
MESH:D001151,MESH:D007680,Arsenic,Kidney Neoplasms,1,2,marker/mechanism,0
MESH:D001151,MESH:D007859,Arsenic,Learning Disabilities,1,5,marker/mechanism,0
MESH:D001151,MESH:D015473,Arsenic,"Leukemia, Promyelocytic, Acute",1,5,therapeutic,0
MESH:D001151,MESH:D007970,Arsenic,Leukopenia,1,2,marker/mechanism,0
MESH:D001151,MESH:D008103,Arsenic,Liver Cirrhosis,1,3,marker/mechanism,0
MESH:D001151,MESH:D008107,Arsenic,Liver Diseases,1,2,marker/mechanism,0
MESH:D001151,MESH:D008113,Arsenic,Liver Neoplasms,1,7,marker/mechanism,0
MESH:D001151,MESH:D008175,Arsenic,Lung Neoplasms,1,20,marker/mechanism,0
MESH:D001151,MESH:D008569,Arsenic,Memory Disorders,1,4,marker/mechanism,0
MESH:D001151,MESH:D024821,Arsenic,Metabolic Syndrome,1,2,marker/mechanism,0
MESH:D001151,MESH:D048629,Arsenic,"Micronuclei, Chromosome-Defective",1,2,marker/mechanism,0
MESH:D001151,MESH:D009203,Arsenic,Myocardial Infarction,1,2,marker/mechanism,0
MESH:D001151,MESH:D017202,Arsenic,Myocardial Ischemia,1,5,marker/mechanism,0
MESH:D001151,MESH:D009362,Arsenic,Neoplasm Metastasis,1,3,marker/mechanism,0
MESH:D001151,MESH:D009369,Arsenic,Neoplasms,1,6,marker/mechanism,0
MESH:D001151,MESH:D009374,Arsenic,"Neoplasms, Experimental",1,2,marker/mechanism,0
MESH:D001151,MESH:D009410,Arsenic,Nerve Degeneration,1,2,marker/mechanism,0
MESH:D001151,MESH:D009436,Arsenic,Neural Tube Defects,1,2,marker/mechanism,0
MESH:D001151,MESH:D020078,Arsenic,Neurogenic Inflammation,1,2,marker/mechanism,0
MESH:D001151,MESH:D010051,Arsenic,Ovarian Neoplasms,1,3,marker/mechanism,0
MESH:D001151,MESH:D010523,Arsenic,Peripheral Nervous System Diseases,1,3,marker/mechanism,0
MESH:D001151,MESH:D011230,Arsenic,Precancerous Conditions,1,7,marker/mechanism,0
MESH:D001151,MESH:D011297,Arsenic,Prenatal Exposure Delayed Effects,1,22,marker/mechanism,0
MESH:D001151,MESH:D011471,Arsenic,Prostatic Neoplasms,1,3,marker/mechanism,0
MESH:D001151,MESH:D011507,Arsenic,Proteinuria,1,2,marker/mechanism,0
MESH:D001151,MESH:D012871,Arsenic,Skin Diseases,1,42,marker/mechanism,0
MESH:D001151,MESH:D012878,Arsenic,Skin Neoplasms,1,25,marker/mechanism,0
MESH:D001151,MESH:D020521,Arsenic,Stroke,1,2,marker/mechanism,0
MESH:D001151,MESH:D001749,Arsenic,Urinary Bladder Neoplasms,1,23,marker/mechanism,0
MESH:D001151,MESH:D015431,Arsenic,Weight Loss,1,5,marker/mechanism,0
MESH:D001152,MESH:D020261,Arsenicals,Arsenic Poisoning,1,2,marker/mechanism,0
MESH:D001152,MESH:D003920,Arsenicals,Diabetes Mellitus,1,2,marker/mechanism,0
MESH:D001152,MESH:D011297,Arsenicals,Prenatal Exposure Delayed Effects,1,2,marker/mechanism,0
MESH:D001152,MESH:D001749,Arsenicals,Urinary Bladder Neoplasms,1,3,marker/mechanism,0
MESH:D000077237,MESH:D000230,Arsenic Trioxide,Adenocarcinoma,1,3,therapeutic,0
MESH:D000077237,MESH:D000077192,Arsenic Trioxide,Adenocarcinoma of Lung,1,2,therapeutic,0
MESH:D000077237,MESH:D000740,Arsenic Trioxide,Anemia,1,2,marker/mechanism,0
MESH:D000077237,MESH:D001008,Arsenic Trioxide,Anxiety Disorders,1,3,marker/mechanism,0
MESH:D000077237,MESH:D001145,Arsenic Trioxide,"Arrhythmias, Cardiac",1,2,marker/mechanism,0
MESH:D000077237,MESH:D020261,Arsenic Trioxide,Arsenic Poisoning,1,4,marker/mechanism,0
MESH:D000077237,MESH:D001930,Arsenic Trioxide,Brain Injuries,1,4,marker/mechanism,0
MESH:D000077237,MESH:D006528,Arsenic Trioxide,"Carcinoma, Hepatocellular",2,11,marker/mechanism|therapeutic,0
MESH:D000077237,MESH:D002289,Arsenic Trioxide,"Carcinoma, Non-Small-Cell Lung",1,2,therapeutic,0
MESH:D000077237,MESH:D002294,Arsenic Trioxide,"Carcinoma, Squamous Cell",1,2,therapeutic,0
MESH:D000077237,MESH:D009202,Arsenic Trioxide,Cardiomyopathies,1,5,marker/mechanism,0
MESH:D000077237,MESH:D066126,Arsenic Trioxide,Cardiotoxicity,1,10,marker/mechanism,0
MESH:D000077237,MESH:D002318,Arsenic Trioxide,Cardiovascular Diseases,1,3,marker/mechanism,0
MESH:D000077237,MESH:D002471,Arsenic Trioxide,"Cell Transformation, Neoplastic",1,3,marker/mechanism,0
MESH:D000077237,MESH:D056486,Arsenic Trioxide,Chemical and Drug Induced Liver Injury,1,28,marker/mechanism,0
MESH:D000077237,MESH:D015179,Arsenic Trioxide,Colorectal Neoplasms,1,3,therapeutic,0
MESH:D000077237,MESH:D064420,Arsenic Trioxide,Drug-Related Side Effects and Adverse Reactions,1,3,marker/mechanism,0
MESH:D000077237,MESH:D004487,Arsenic Trioxide,Edema,1,2,marker/mechanism,0
MESH:D000077237,MESH:D004938,Arsenic Trioxide,Esophageal Neoplasms,1,2,therapeutic,0
MESH:D000077237,MESH:D005234,Arsenic Trioxide,Fatty Liver,1,4,marker/mechanism,0
MESH:D000077237,MESH:D005355,Arsenic Trioxide,Fibrosis,1,3,marker/mechanism,0
MESH:D000077237,MESH:D005706,Arsenic Trioxide,Gallbladder Neoplasms,1,2,therapeutic,0
MESH:D000077237,MESH:D018149,Arsenic Trioxide,Glucose Intolerance,1,5,marker/mechanism,0
MESH:D000077237,MESH:D006940,Arsenic Trioxide,Hyperemia,1,4,marker/mechanism,0
MESH:D000077237,MESH:D006943,Arsenic Trioxide,Hyperglycemia,1,4,marker/mechanism,0
MESH:D000077237,MESH:D006965,Arsenic Trioxide,Hyperplasia,1,2,marker/mechanism,0
MESH:D000077237,MESH:D007249,Arsenic Trioxide,Inflammation,1,3,marker/mechanism,0
MESH:D000077237,MESH:D007333,Arsenic Trioxide,Insulin Resistance,1,4,marker/mechanism,0
MESH:D000077237,MESH:D007674,Arsenic Trioxide,Kidney Diseases,1,8,marker/mechanism,0
MESH:D000077237,MESH:D007859,Arsenic Trioxide,Learning Disabilities,1,2,marker/mechanism,0
MESH:D000077237,MESH:D007938,Arsenic Trioxide,Leukemia,1,4,therapeutic,0
MESH:D000077237,MESH:D015464,Arsenic Trioxide,"Leukemia, Myelogenous, Chronic, BCR-ABL Positive",1,6,therapeutic,0
MESH:D000077237,MESH:D015470,Arsenic Trioxide,"Leukemia, Myeloid, Acute",1,8,therapeutic,0
MESH:D000077237,MESH:D015473,Arsenic Trioxide,"Leukemia, Promyelocytic, Acute",1,152,therapeutic,0
MESH:D000077237,MESH:D007964,Arsenic Trioxide,Leukocytosis,1,6,marker/mechanism,0
MESH:D000077237,MESH:D008113,Arsenic Trioxide,Liver Neoplasms,1,2,therapeutic,0
MESH:D000077237,MESH:D008114,Arsenic Trioxide,"Liver Neoplasms, Experimental",1,3,therapeutic,0
MESH:D000077237,MESH:D008133,Arsenic Trioxide,Long QT Syndrome,1,18,marker/mechanism,0
MESH:D000077237,MESH:D055370,Arsenic Trioxide,Lung Injury,1,4,marker/mechanism,0
MESH:D000077237,MESH:D008175,Arsenic Trioxide,Lung Neoplasms,2,5,marker/mechanism|therapeutic,0
MESH:D000077237,MESH:D008527,Arsenic Trioxide,Medulloblastoma,1,2,therapeutic,0
MESH:D000077237,MESH:D008569,Arsenic Trioxide,Memory Disorders,1,2,marker/mechanism,0
MESH:D000077237,MESH:D048629,Arsenic Trioxide,"Micronuclei, Chromosome-Defective",1,3,marker/mechanism,0
MESH:D000077237,MESH:D009101,Arsenic Trioxide,Multiple Myeloma,1,14,therapeutic,0
MESH:D000077237,MESH:D009135,Arsenic Trioxide,Muscular Diseases,1,2,marker/mechanism,0
MESH:D000077237,MESH:D009190,Arsenic Trioxide,Myelodysplastic Syndromes,1,5,therapeutic,0
MESH:D000077237,MESH:D009336,Arsenic Trioxide,Necrosis,1,10,marker/mechanism,0
MESH:D000077237,MESH:D009361,Arsenic Trioxide,Neoplasm Invasiveness,2,6,marker/mechanism|therapeutic,0
MESH:D000077237,MESH:D009362,Arsenic Trioxide,Neoplasm Metastasis,2,5,marker/mechanism|therapeutic,0
MESH:D000077237,MESH:D009369,Arsenic Trioxide,Neoplasms,1,2,therapeutic,0
MESH:D000077237,MESH:D009374,Arsenic Trioxide,"Neoplasms, Experimental",1,14,therapeutic,0
MESH:D000077237,MESH:D009422,Arsenic Trioxide,Nervous System Diseases,1,2,marker/mechanism,0
MESH:D000077237,MESH:D009447,Arsenic Trioxide,Neuroblastoma,1,3,therapeutic,0
MESH:D000077237,MESH:D010051,Arsenic Trioxide,Ovarian Neoplasms,1,4,therapeutic,0
MESH:D000077237,MESH:D010190,Arsenic Trioxide,Pancreatic Neoplasms,1,2,therapeutic,0
MESH:D000077237,MESH:D054198,Arsenic Trioxide,Precursor Cell Lymphoblastic Leukemia-Lymphoma,1,2,therapeutic,0
MESH:D000077237,MESH:D013921,Arsenic Trioxide,Thrombocytopenia,1,2,marker/mechanism,0
MESH:D000077237,MESH:D016171,Arsenic Trioxide,Torsades de Pointes,1,6,marker/mechanism,0
MESH:D000077237,MESH:D001749,Arsenic Trioxide,Urinary Bladder Neoplasms,1,5,therapeutic,0
MESH:D000077237,MESH:D002583,Arsenic Trioxide,Uterine Cervical Neoplasms,1,2,therapeutic,0
MESH:D000077237,MESH:D015431,Arsenic Trioxide,Weight Loss,1,11,marker/mechanism,0
MESH:C015001,MESH:D001930,arsenite,Brain Injuries,1,2,marker/mechanism,0
MESH:C015001,MESH:D002471,arsenite,"Cell Transformation, Neoplastic",1,20,marker/mechanism,0
MESH:C015001,MESH:D056486,arsenite,Chemical and Drug Induced Liver Injury,1,6,marker/mechanism,0
MESH:C015001,MESH:D005234,arsenite,Fatty Liver,1,2,marker/mechanism,0
MESH:C015001,MESH:D006965,arsenite,Hyperplasia,1,4,marker/mechanism,0
MESH:C015001,MESH:D007249,arsenite,Inflammation,1,3,marker/mechanism,0
MESH:C015001,MESH:D007333,arsenite,Insulin Resistance,1,2,marker/mechanism,0
MESH:C015001,MESH:D015473,arsenite,"Leukemia, Promyelocytic, Acute",1,2,therapeutic,0
MESH:C015001,MESH:D008103,arsenite,Liver Cirrhosis,1,3,marker/mechanism,0
MESH:C015001,MESH:D008175,arsenite,Lung Neoplasms,1,3,marker/mechanism,0
MESH:C015001,MESH:D009336,arsenite,Necrosis,1,3,marker/mechanism,0
MESH:C015001,MESH:D011297,arsenite,Prenatal Exposure Delayed Effects,1,2,marker/mechanism,0
MESH:C015001,MESH:D011658,arsenite,Pulmonary Fibrosis,1,2,marker/mechanism,0
MESH:C015001,MESH:D012878,arsenite,Skin Neoplasms,1,3,marker/mechanism,0
MESH:C015001,MESH:D001749,arsenite,Urinary Bladder Neoplasms,1,4,marker/mechanism,0
MESH:C015001,MESH:D015431,arsenite,Weight Loss,1,2,marker/mechanism,0
MESH:D001194,MESH:D000077192,Asbestos,Adenocarcinoma of Lung,1,2,marker/mechanism,0
MESH:D001194,MESH:D001195,Asbestos,Asbestosis,1,8,marker/mechanism,0
MESH:D001194,MESH:D050197,Asbestos,Atherosclerosis,1,2,marker/mechanism,0
MESH:D001194,MESH:D002289,Asbestos,"Carcinoma, Non-Small-Cell Lung",1,2,marker/mechanism,0
MESH:D001194,MESH:D008175,Asbestos,Lung Neoplasms,1,11,marker/mechanism,0
MESH:D001194,MESH:D008654,Asbestos,Mesothelioma,1,14,marker/mechanism,0
MESH:D001194,MESH:D000086002,Asbestos,"Mesothelioma, Malignant",1,15,marker/mechanism,0
MESH:D001194,MESH:D011658,Asbestos,Pulmonary Fibrosis,1,6,marker/mechanism,0
MESH:D017636,MESH:D055371,"Asbestos, Amphibole",Acute Lung Injury,1,2,marker/mechanism,0
MESH:D017636,MESH:D001195,"Asbestos, Amphibole",Asbestosis,1,3,marker/mechanism,0
MESH:D017636,MESH:D001327,"Asbestos, Amphibole",Autoimmune Diseases,1,6,marker/mechanism,0
MESH:D017636,MESH:D005355,"Asbestos, Amphibole",Fibrosis,1,3,marker/mechanism,0
MESH:D017636,MESH:D007249,"Asbestos, Amphibole",Inflammation,1,3,marker/mechanism,0
MESH:D017636,MESH:D055370,"Asbestos, Amphibole",Lung Injury,1,3,marker/mechanism,0
MESH:D017636,MESH:D008175,"Asbestos, Amphibole",Lung Neoplasms,1,2,marker/mechanism,0
MESH:D017636,MESH:D011014,"Asbestos, Amphibole",Pneumonia,1,3,marker/mechanism,0
MESH:D017636,MESH:D011507,"Asbestos, Amphibole",Proteinuria,1,2,marker/mechanism,0
MESH:D017636,MESH:D011658,"Asbestos, Amphibole",Pulmonary Fibrosis,1,5,marker/mechanism,0
MESH:D017638,MESH:D001195,"Asbestos, Crocidolite",Asbestosis,1,2,marker/mechanism,0
MESH:D017638,MESH:D002471,"Asbestos, Crocidolite","Cell Transformation, Neoplastic",1,3,marker/mechanism,0
MESH:D017638,MESH:D002869,"Asbestos, Crocidolite",Chromosome Aberrations,1,2,marker/mechanism,0
MESH:D017638,MESH:D007249,"Asbestos, Crocidolite",Inflammation,1,3,marker/mechanism,0
MESH:D017638,MESH:D055370,"Asbestos, Crocidolite",Lung Injury,1,2,marker/mechanism,0
MESH:D017638,MESH:D008654,"Asbestos, Crocidolite",Mesothelioma,1,6,marker/mechanism,0
MESH:D017638,MESH:D000086002,"Asbestos, Crocidolite","Mesothelioma, Malignant",1,3,marker/mechanism,0
MESH:D017638,MESH:D009374,"Asbestos, Crocidolite","Neoplasms, Experimental",1,2,marker/mechanism,0
MESH:D017638,MESH:D011658,"Asbestos, Crocidolite",Pulmonary Fibrosis,1,11,marker/mechanism,0
MESH:D017632,MESH:D001195,"Asbestos, Serpentine",Asbestosis,1,5,marker/mechanism,0
MESH:D017632,MESH:D002471,"Asbestos, Serpentine","Cell Transformation, Neoplastic",1,3,marker/mechanism,0
MESH:D017632,MESH:D002869,"Asbestos, Serpentine",Chromosome Aberrations,1,2,marker/mechanism,0
MESH:D017632,MESH:D055370,"Asbestos, Serpentine",Lung Injury,1,3,marker/mechanism,0
MESH:D017632,MESH:D008175,"Asbestos, Serpentine",Lung Neoplasms,1,3,marker/mechanism,0
MESH:D017632,MESH:D008654,"Asbestos, Serpentine",Mesothelioma,1,3,marker/mechanism,0
MESH:D017632,MESH:D000086002,"Asbestos, Serpentine","Mesothelioma, Malignant",1,2,marker/mechanism,0
MESH:D017632,MESH:D011014,"Asbestos, Serpentine",Pneumonia,1,3,marker/mechanism,0
MESH:D017632,MESH:D011658,"Asbestos, Serpentine",Pulmonary Fibrosis,1,9,marker/mechanism,0
MESH:D001205,MESH:D001008,Ascorbic Acid,Anxiety Disorders,1,2,therapeutic,0
MESH:D001205,MESH:D001943,Ascorbic Acid,Breast Neoplasms,1,2,therapeutic,0
MESH:D001205,MESH:D006528,Ascorbic Acid,"Carcinoma, Hepatocellular",1,2,therapeutic,0
MESH:D001205,MESH:D009202,Ascorbic Acid,Cardiomyopathies,1,2,therapeutic,0
MESH:D001205,MESH:D066126,Ascorbic Acid,Cardiotoxicity,1,3,therapeutic,0
MESH:D001205,MESH:D002318,Ascorbic Acid,Cardiovascular Diseases,1,2,marker/mechanism,0
MESH:D001205,MESH:D056486,Ascorbic Acid,Chemical and Drug Induced Liver Injury,1,11,therapeutic,0
MESH:D001205,MESH:D002869,Ascorbic Acid,Chromosome Aberrations,1,2,therapeutic,0
MESH:D001205,MESH:D064420,Ascorbic Acid,Drug-Related Side Effects and Adverse Reactions,1,4,therapeutic,0
MESH:D001205,MESH:D006548,Ascorbic Acid,"Hernia, Diaphragmatic",1,2,therapeutic,0
MESH:D001205,MESH:D006930,Ascorbic Acid,Hyperalgesia,1,2,therapeutic,0
MESH:D001205,MESH:D006973,Ascorbic Acid,Hypertension,1,5,therapeutic,0
MESH:D001205,MESH:D007022,Ascorbic Acid,Hypotension,1,3,therapeutic,0
MESH:D001205,MESH:D007333,Ascorbic Acid,Insulin Resistance,1,2,therapeutic,0
MESH:D001205,MESH:D007674,Ascorbic Acid,Kidney Diseases,1,5,therapeutic,0
MESH:D001205,MESH:D008103,Ascorbic Acid,Liver Cirrhosis,1,2,therapeutic,0
MESH:D001205,MESH:D048629,Ascorbic Acid,"Micronuclei, Chromosome-Defective",1,2,therapeutic,0
MESH:D001205,MESH:D009203,Ascorbic Acid,Myocardial Infarction,1,4,therapeutic,0
MESH:D001205,MESH:D009336,Ascorbic Acid,Necrosis,2,6,marker/mechanism|therapeutic,0
MESH:D001205,MESH:D009369,Ascorbic Acid,Neoplasms,1,2,therapeutic,0
MESH:D001205,MESH:D009374,Ascorbic Acid,"Neoplasms, Experimental",1,6,therapeutic,0
MESH:D001205,MESH:D010212,Ascorbic Acid,Papilloma,1,2,marker/mechanism,0
MESH:D001205,MESH:D011507,Ascorbic Acid,Proteinuria,1,2,therapeutic,0
MESH:D001205,MESH:D012640,Ascorbic Acid,Seizures,1,5,therapeutic,0
MESH:D001205,MESH:D013226,Ascorbic Acid,Status Epilepticus,1,2,therapeutic,0
MESH:D001205,MESH:D013276,Ascorbic Acid,Stomach Ulcer,1,2,therapeutic,0
MESH:D001205,MESH:D020521,Ascorbic Acid,Stroke,1,2,therapeutic,0
MESH:D001205,MESH:D001749,Ascorbic Acid,Urinary Bladder Neoplasms,1,5,marker/mechanism,0
MESH:C022870,MESH:D062025,asoxime chloride,Organophosphate Poisoning,1,8,therapeutic,0
MESH:C022870,MESH:D011041,asoxime chloride,Poisoning,1,6,therapeutic,0
MESH:C022870,MESH:D012640,asoxime chloride,Seizures,1,4,therapeutic,0
MESH:D001241,MESH:D000014,Aspirin,"Abnormalities, Drug-Induced",1,2,marker/mechanism,0
MESH:D001241,MESH:D054058,Aspirin,Acute Coronary Syndrome,1,3,therapeutic,0
MESH:D001241,MESH:D058186,Aspirin,Acute Kidney Injury,2,8,marker/mechanism|therapeutic,0
MESH:D001241,MESH:D000236,Aspirin,Adenoma,1,3,therapeutic,0
MESH:D001241,MESH:D000740,Aspirin,Anemia,1,5,marker/mechanism,0
MESH:D001241,MESH:D000743,Aspirin,"Anemia, Hemolytic",1,4,marker/mechanism,0
MESH:D001241,MESH:D001172,Aspirin,"Arthritis, Rheumatoid",1,15,therapeutic,0
MESH:D001241,MESH:D001249,Aspirin,Asthma,1,2,marker/mechanism,0
MESH:D001241,MESH:D055963,Aspirin,"Asthma, Aspirin-Induced",1,15,marker/mechanism,0
MESH:D001241,MESH:D050197,Aspirin,Atherosclerosis,1,3,therapeutic,0
MESH:D001241,MESH:D001281,Aspirin,Atrial Fibrillation,1,9,therapeutic,0
