global_idx,node_id,node_type,f_000,f_001,f_002,f_003,f_004,f_005,f_006,f_007,f_008,f_009,f_010,f_011,f_012,f_013,f_014,f_015,f_016,f_017,f_018,f_019,f_020,f_021,f_022,f_023,f_024,f_025,f_026,f_027,f_028,f_029,f_030,f_031,f_032,f_033,f_034,f_035,f_036,f_037,f_038,f_039,f_040,f_041,f_042,f_043,f_044,f_045,f_046,f_047,f_048,f_049,f_050,f_051,f_052,f_053,f_054,f_055,f_056,f_057,f_058,f_059,f_060,f_061,f_062,f_063,f_064,f_065,f_066,f_067,f_068,f_069,f_070,f_071,f_072,f_073,f_074,f_075,f_076,f_077,f_078,f_079,f_080,f_081,f_082,f_083,f_084,f_085,f_086,f_087,f_088,f_089,f_090,f_091,f_092,f_093,f_094,f_095,f_096,f_097,f_098,f_099,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167
499,DB01251,drug,0.0745356,0.0,0.0745356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0745356,0.2236068,0.0,0.0,0.0,0.0745356,0.0745356,0.0,0.1490712,0.1490712,0.0745356,0.0,0.0,0.0,0.0,0.0745356,0.1490712,0.0,0.0745356,0.1490712,0.0745356,0.0745356,0.0,0.0,0.0745356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1490712,0.0745356,0.0,0.0745356,0.1490712,0.0745356,0.0,0.0,0.0,0.1490712,0.0745356,0.0,0.4472136,0.0,0.0745356,0.1490712,0.0,0.0745356,0.0,0.1490712,0.0,0.2981424,0.0,0.0745356,0.1490712,0.0745356,0.0,0.0745356,0.0745356,0.1490712,0.0,0.0745356,0.0,0.0,0.0,0.0,0.0745356,0.0,0.0745356,0.0,0.0745356,0.0745356,0.0745356,0.0,0.0745356,0.0,0.0,0.0,0.0,0.0745356,0.0,0.0,0.0,0.0,0.1490712,0.0,0.1490712,0.0745356,0.0,0.0,0.1490712,0.0,0.0,0.0745356,0.0,0.0,0.0,0.1490712,0.2236068,0.0,0.0,0.0,0.0745356,0.0745356,0.1490712,0.0,0.0,0.0745356,0.0,0.0745356,0.0745356,0.1490712,0.0,0.0745356,0.0745356,0.1490712,1.0,1.0,1.0,0.02,0.04,0.05,0.0,0.0,0.0,0.1,0.0,0.0,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,DB01252,drug,0.0,0.0,0.07198157,0.0,0.07198157,0.0,0.0,0.07198157,0.0,0.0,0.14396314,0.14396314,0.07198157,0.0,0.07198157,0.07198157,0.0,0.0,0.14396314,0.14396314,0.0,0.07198157,0.0,0.0,0.07198157,0.07198157,0.14396314,0.0,0.0,0.07198157,0.14396314,0.0,0.0,0.0,0.0,0.0,0.0,0.07198157,0.0,0.0,0.0,0.07198157,0.21594472,0.14396314,0.0,0.07198157,0.14396314,0.07198157,0.0,0.0,0.0,0.14396314,0.07198157,0.0,0.2879263,0.0,0.0,0.14396314,0.07198157,0.0,0.0,0.14396314,0.0,0.35990787,0.0,0.07198157,0.21594472,0.07198157,0.0,0.0,0.14396314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07198157,0.07198157,0.0,0.0,0.0,0.07198157,0.0,0.0,0.0,0.0,0.14396314,0.0,0.07198157,0.0,0.0,0.0,0.0,0.14396314,0.07198157,0.21594472,0.07198157,0.0,0.0,0.07198157,0.0,0.0,0.14396314,0.0,0.0,0.0,0.21594472,0.07198157,0.0,0.07198157,0.0,0.07198157,0.07198157,0.14396314,0.0,0.0,0.0,0.14396314,0.0,0.07198157,0.21594472,0.0,0.07198157,0.14396314,0.14396314,1.0,1.0,1.0,0.04,0.04,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.93,0.1375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,DB01254,drug,0.0,0.0,0.077382326,0.0,0.0,0.0,0.15476465,0.0,0.0,0.0,0.15476465,0.15476465,0.077382326,0.077382326,0.0,0.0,0.0,0.0,0.077382326,0.077382326,0.0,0.0,0.0,0.0,0.0,0.077382326,0.077382326,0.0,0.077382326,0.077382326,0.15476465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3095293,0.077382326,0.15476465,0.077382326,0.15476465,0.077382326,0.0,0.15476465,0.0,0.15476465,0.077382326,0.0,0.3095293,0.077382326,0.0,0.15476465,0.0,0.0,0.0,0.15476465,0.0,0.23214696,0.0,0.077382326,0.15476465,0.077382326,0.0,0.0,0.077382326,0.0,0.0,0.0,0.0,0.0,0.077382326,0.0,0.0,0.0,0.23214696,0.0,0.077382326,0.0,0.15476465,0.0,0.0,0.0,0.0,0.077382326,0.077382326,0.077382326,0.0,0.0,0.077382326,0.0,0.15476465,0.0,0.15476465,0.15476465,0.0,0.0,0.077382326,0.0,0.0,0.15476465,0.0,0.0,0.0,0.15476465,0.15476465,0.0,0.0,0.0,0.077382326,0.077382326,0.077382326,0.0,0.0,0.0,0.0,0.0,0.15476465,0.15476465,0.077382326,0.077382326,0.15476465,0.15476465,1.0,1.0,1.0,0.12,0.32,0.3,0.0,0.0,0.0,0.1,0.7,0.0,1.0,0.1125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,DB01260,drug,0.0,0.0,0.0805823,0.0,0.0805823,0.0,0.0805823,0.0,0.0805823,0.0,0.0805823,0.1611646,0.0805823,0.0,0.0,0.0,0.0805823,0.0,0.0,0.1611646,0.0,0.0805823,0.0,0.0805823,0.1611646,0.0805823,0.0805823,0.0,0.0,0.0805823,0.0805823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0805823,0.0805823,0.1611646,0.0805823,0.0,0.1611646,0.1611646,0.0805823,0.0,0.0,0.0,0.0805823,0.0805823,0.0,0.3223292,0.0,0.0,0.1611646,0.0,0.0,0.0,0.24174689,0.0,0.24174689,0.0,0.0805823,0.1611646,0.0805823,0.0,0.0805823,0.0805823,0.0,0.0,0.0,0.0,0.0,0.0805823,0.0,0.0,0.0,0.0805823,0.0805823,0.0,0.0,0.0805823,0.0,0.0,0.0805823,0.0,0.0,0.0,0.0805823,0.0,0.0,0.0805823,0.0,0.1611646,0.0,0.1611646,0.0805823,0.0,0.0,0.0805823,0.0805823,0.0,0.1611646,0.0,0.0,0.0,0.1611646,0.0805823,0.0,0.0,0.24174689,0.0805823,0.0805823,0.24174689,0.0,0.0,0.0,0.0805823,0.0,0.0,0.24174689,0.0,0.0,0.1611646,0.1611646,1.0,1.0,1.0,0.02,0.62,0.05,0.0,0.0,0.0,0.45,1.0,0.0,0.205,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,DB01262,drug,0.0745356,0.0,0.1490712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0745356,0.2236068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0745356,0.0,0.0745356,0.0,0.0,0.0745356,0.1490712,0.2236068,0.0,0.0,0.0745356,0.0745356,0.0,0.0,0.0,0.0,0.1490712,0.0,0.0,0.0745356,0.0,0.0,0.0745356,0.2236068,0.1490712,0.0,0.0745356,0.1490712,0.0745356,0.0,0.0,0.0,0.0745356,0.0745356,0.0,0.4472136,0.0745356,0.0745356,0.1490712,0.0,0.0745356,0.0,0.2236068,0.0,0.2236068,0.0,0.0745356,0.1490712,0.0745356,0.0,0.0745356,0.0745356,0.0,0.0745356,0.0,0.0,0.1490712,0.0,0.0,0.0,0.0,0.0745356,0.0,0.0745356,0.0,0.0745356,0.0,0.0,0.0,0.0,0.0745356,0.0745356,0.1490712,0.0,0.0,0.0,0.0,0.1490712,0.0,0.1490712,0.0745356,0.0745356,0.0,0.0745356,0.0,0.0,0.0745356,0.0745356,0.0,0.0,0.1490712,0.0745356,0.0,0.0,0.0745356,0.0745356,0.0745356,0.1490712,0.0745356,0.0,0.0,0.0,0.0745356,0.0745356,0.1490712,0.0,0.0,0.0745356,0.1490712,1.0,1.0,1.0,0.02,0.42,0.05,0.0,0.0,0.0,0.75,0.3,0.0,0.505,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,DB01267,drug,0.07071068,0.0,0.07071068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07071068,0.14142136,0.07071068,0.0,0.0,0.0,0.0,0.0,0.07071068,0.07071068,0.0,0.0,0.0,0.0,0.07071068,0.14142136,0.07071068,0.0,0.0,0.21213204,0.07071068,0.0,0.07071068,0.14142136,0.07071068,0.07071068,0.0,0.0,0.0,0.07071068,0.0,0.07071068,0.14142136,0.07071068,0.0,0.07071068,0.21213204,0.07071068,0.0,0.0,0.07071068,0.07071068,0.07071068,0.07071068,0.42426407,0.0,0.07071068,0.21213204,0.0,0.07071068,0.07071068,0.21213204,0.0,0.21213204,0.0,0.07071068,0.21213204,0.14142136,0.0,0.0,0.14142136,0.07071068,0.07071068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14142136,0.0,0.0,0.0,0.07071068,0.0,0.0,0.0,0.07071068,0.0,0.0,0.07071068,0.0,0.07071068,0.0,0.07071068,0.14142136,0.0,0.14142136,0.07071068,0.0,0.0,0.14142136,0.0,0.0,0.07071068,0.0,0.0,0.0,0.21213204,0.14142136,0.07071068,0.0,0.0,0.07071068,0.07071068,0.07071068,0.0,0.0,0.07071068,0.0,0.0,0.0,0.21213204,0.0,0.14142136,0.07071068,0.14142136,1.0,1.0,1.0,0.28,1.0,0.7,0.0,0.0,0.0,0.2,1.0,0.5,1.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,DB01268,drug,0.0,0.0,0.08084521,0.0,0.0,0.0,0.08084521,0.0,0.0,0.08084521,0.08084521,0.16169041,0.0,0.08084521,0.0,0.0,0.0,0.08084521,0.08084521,0.08084521,0.08084521,0.16169041,0.0,0.08084521,0.08084521,0.08084521,0.08084521,0.0,0.0,0.16169041,0.08084521,0.0,0.0,0.0,0.0,0.16169041,0.08084521,0.0,0.0,0.0,0.0,0.16169041,0.16169041,0.08084521,0.0,0.08084521,0.16169041,0.08084521,0.0,0.08084521,0.0,0.08084521,0.0,0.0,0.32338083,0.0,0.0,0.16169041,0.0,0.0,0.0,0.24253562,0.0,0.24253562,0.0,0.08084521,0.16169041,0.08084521,0.0,0.0,0.08084521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16169041,0.16169041,0.0,0.0,0.0,0.16169041,0.0,0.0,0.0,0.08084521,0.0,0.0,0.08084521,0.08084521,0.0,0.0,0.0,0.16169041,0.08084521,0.16169041,0.16169041,0.0,0.0,0.08084521,0.0,0.0,0.16169041,0.08084521,0.0,0.0,0.16169041,0.16169041,0.0,0.0,0.08084521,0.08084521,0.08084521,0.08084521,0.0,0.08084521,0.0,0.0,0.0,0.0,0.16169041,0.0,0.08084521,0.16169041,0.16169041,1.0,1.0,1.0,0.12,0.5,0.3,0.0,0.0,0.0,0.25,1.0,0.0,1.0,0.1125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,DB01270,drug,0.0,0.0,0.07602859,0.0,0.0,0.0,0.0,0.07602859,0.0,0.0,0.15205719,0.15205719,0.0,0.07602859,0.07602859,0.07602859,0.0,0.0,0.0,0.15205719,0.0,0.07602859,0.0,0.15205719,0.0,0.07602859,0.07602859,0.0,0.0,0.07602859,0.07602859,0.0,0.07602859,0.0,0.07602859,0.0,0.0,0.0,0.0,0.0,0.0,0.07602859,0.15205719,0.07602859,0.0,0.07602859,0.15205719,0.22808577,0.0,0.07602859,0.0,0.07602859,0.0,0.0,0.30411437,0.0,0.0,0.15205719,0.0,0.07602859,0.0,0.22808577,0.0,0.22808577,0.0,0.22808577,0.15205719,0.15205719,0.07602859,0.0,0.22808577,0.07602859,0.0,0.0,0.0,0.07602859,0.0,0.0,0.0,0.0,0.15205719,0.0,0.07602859,0.0,0.07602859,0.07602859,0.0,0.0,0.0,0.0,0.0,0.07602859,0.0,0.0,0.07602859,0.0,0.15205719,0.07602859,0.15205719,0.07602859,0.0,0.07602859,0.07602859,0.0,0.0,0.07602859,0.0,0.0,0.07602859,0.22808577,0.07602859,0.15205719,0.0,0.0,0.07602859,0.07602859,0.07602859,0.0,0.07602859,0.07602859,0.0,0.0,0.0,0.15205719,0.0,0.07602859,0.15205719,0.15205719,1.0,1.0,1.0,0.02,0.08,0.05,0.0,0.0,0.0,0.2,0.0,0.0,0.16,0.1375,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,DB01273,drug,0.0,0.077849895,0.077849895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077849895,0.15569979,0.0,0.0,0.077849895,0.077849895,0.0,0.077849895,0.0,0.077849895,0.0,0.0,0.0,0.077849895,0.0,0.077849895,0.23354968,0.0,0.0,0.077849895,0.15569979,0.0,0.077849895,0.0,0.077849895,0.0,0.0,0.0,0.077849895,0.15569979,0.0,0.15569979,0.15569979,0.077849895,0.0,0.077849895,0.15569979,0.077849895,0.077849895,0.0,0.077849895,0.077849895,0.0,0.077849895,0.31139958,0.0,0.15569979,0.15569979,0.0,0.0,0.0,0.15569979,0.0,0.31139958,0.0,0.077849895,0.15569979,0.077849895,0.0,0.0,0.15569979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15569979,0.0,0.0,0.0,0.077849895,0.0,0.077849895,0.0,0.077849895,0.077849895,0.0,0.077849895,0.077849895,0.0,0.0,0.0,0.15569979,0.0,0.15569979,0.077849895,0.077849895,0.15569979,0.077849895,0.077849895,0.0,0.077849895,0.077849895,0.0,0.0,0.23354968,0.077849895,0.0,0.0,0.077849895,0.077849895,0.077849895,0.077849895,0.0,0.077849895,0.077849895,0.077849895,0.0,0.077849895,0.15569979,0.0,0.0,0.15569979,0.15569979,1.0,1.0,1.0,0.1,0.16,0.25,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.1375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,DB01275,drug,0.0,0.0,0.07474351,0.07474351,0.07474351,0.07474351,0.0,0.0,0.0,0.0,0.07474351,0.14948702,0.0,0.07474351,0.14948702,0.07474351,0.0,0.0,0.0,0.07474351,0.0,0.0,0.0,0.07474351,0.0,0.07474351,0.22423053,0.0,0.0,0.14948702,0.07474351,0.07474351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07474351,0.0,0.22423053,0.07474351,0.0,0.14948702,0.14948702,0.07474351,0.0,0.07474351,0.0,0.07474351,0.07474351,0.0,0.29897404,0.0,0.07474351,0.22423053,0.0,0.0,0.07474351,0.29897404,0.0,0.22423053,0.0,0.07474351,0.14948702,0.07474351,0.07474351,0.0,0.07474351,0.0,0.0,0.0,0.0,0.07474351,0.0,0.0,0.0,0.0,0.22423053,0.07474351,0.0,0.0,0.07474351,0.0,0.0,0.07474351,0.0,0.07474351,0.0,0.14948702,0.0,0.0,0.0,0.0,0.14948702,0.07474351,0.14948702,0.14948702,0.07474351,0.07474351,0.14948702,0.0,0.0,0.07474351,0.07474351,0.07474351,0.0,0.14948702,0.07474351,0.0,0.0,0.0,0.07474351,0.07474351,0.07474351,0.07474351,0.0,0.0,0.0,0.0,0.0,0.14948702,0.0,0.0,0.07474351,0.22423053,1.0,1.0,1.0,0.02,0.8,0.05,0.0,0.0,0.0,0.1,1.0,0.0,1.0,0.1375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,DB01291,drug,0.0,0.08219949,0.08219949,0.08219949,0.0,0.08219949,0.0,0.08219949,0.0,0.0,0.08219949,0.16439898,0.0,0.0,0.0,0.08219949,0.0,0.16439898,0.0,0.08219949,0.0,0.0,0.08219949,0.0,0.0,0.16439898,0.08219949,0.08219949,0.08219949,0.08219949,0.08219949,0.0,0.0,0.0,0.08219949,0.0,0.0,0.0,0.0,0.08219949,0.08219949,0.0,0.16439898,0.08219949,0.08219949,0.08219949,0.16439898,0.08219949,0.0,0.08219949,0.0,0.08219949,0.0,0.0,0.32879797,0.08219949,0.08219949,0.16439898,0.0,0.0,0.0,0.24659848,0.0,0.24659848,0.0,0.08219949,0.16439898,0.08219949,0.0,0.08219949,0.08219949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08219949,0.08219949,0.0,0.0,0.08219949,0.0,0.08219949,0.0,0.16439898,0.0,0.0,0.08219949,0.0,0.08219949,0.16439898,0.0,0.16439898,0.0,0.16439898,0.16439898,0.16439898,0.08219949,0.08219949,0.08219949,0.0,0.16439898,0.0,0.08219949,0.08219949,0.16439898,0.08219949,0.0,0.0,0.0,0.08219949,0.08219949,0.08219949,0.0,0.0,0.0,0.08219949,0.0,0.0,0.16439898,0.0,0.0,0.08219949,0.16439898,1.0,1.0,1.0,0.04,0.32,0.1,0.0,0.0,0.0,0.35,0.45,0.0,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,DB01296,drug,0.0,0.0,0.077382326,0.0,0.0,0.15476465,0.077382326,0.0,0.0,0.0,0.077382326,0.15476465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077382326,0.15476465,0.077382326,0.0,0.077382326,0.077382326,0.077382326,0.15476465,0.15476465,0.0,0.15476465,0.077382326,0.0,0.0,0.0,0.0,0.077382326,0.0,0.077382326,0.0,0.0,0.0,0.0,0.15476465,0.15476465,0.077382326,0.077382326,0.15476465,0.077382326,0.0,0.0,0.077382326,0.077382326,0.0,0.077382326,0.3095293,0.077382326,0.077382326,0.15476465,0.0,0.0,0.077382326,0.23214696,0.077382326,0.3095293,0.077382326,0.15476465,0.15476465,0.077382326,0.0,0.0,0.077382326,0.0,0.0,0.0,0.0,0.0,0.15476465,0.0,0.077382326,0.0,0.077382326,0.077382326,0.077382326,0.0,0.077382326,0.0,0.0,0.0,0.0,0.15476465,0.0,0.077382326,0.0,0.0,0.0,0.0,0.15476465,0.0,0.15476465,0.077382326,0.0,0.0,0.077382326,0.0,0.0,0.077382326,0.0,0.077382326,0.077382326,0.15476465,0.077382326,0.0,0.0,0.077382326,0.077382326,0.077382326,0.15476465,0.0,0.077382326,0.0,0.0,0.0,0.0,0.23214696,0.0,0.0,0.077382326,0.15476465,1.0,1.0,1.0,0.06,0.2,0.15,0.0,0.0,0.0,0.0,0.5,0.0,0.035,0.1375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,DB01306,drug,0.073323555,0.0,0.14664711,0.0,0.0,0.073323555,0.0,0.0,0.0,0.0,0.073323555,0.14664711,0.0,0.073323555,0.0,0.073323555,0.0,0.0,0.073323555,0.073323555,0.073323555,0.0,0.0,0.0,0.073323555,0.0,0.073323555,0.0,0.073323555,0.073323555,0.14664711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073323555,0.14664711,0.073323555,0.073323555,0.14664711,0.21997067,0.14664711,0.0,0.0,0.0,0.14664711,0.073323555,0.0,0.29329422,0.0,0.0,0.14664711,0.0,0.0,0.0,0.21997067,0.0,0.14664711,0.0,0.073323555,0.14664711,0.073323555,0.0,0.073323555,0.21997067,0.0,0.0,0.0,0.0,0.0,0.0,0.14664711,0.0,0.0,0.073323555,0.0,0.0,0.073323555,0.14664711,0.073323555,0.073323555,0.0,0.073323555,0.0,0.073323555,0.14664711,0.073323555,0.0,0.0,0.0,0.21997067,0.14664711,0.21997067,0.14664711,0.073323555,0.0,0.21997067,0.0,0.0,0.073323555,0.0,0.0,0.0,0.14664711,0.073323555,0.073323555,0.0,0.0,0.073323555,0.073323555,0.0,0.0,0.14664711,0.0,0.0,0.073323555,0.0,0.21997067,0.0,0.073323555,0.073323555,0.14664711,1.0,1.0,1.0,0.02,0.04,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.915,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,DB01307,drug,0.06984303,0.0,0.13968606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06984303,0.13968606,0.0,0.06984303,0.0,0.0,0.0,0.0,0.06984303,0.06984303,0.0,0.0,0.0,0.0,0.0,0.0,0.13968606,0.0,0.13968606,0.06984303,0.13968606,0.0,0.0,0.06984303,0.0,0.0,0.0,0.0,0.0,0.0,0.06984303,0.06984303,0.13968606,0.06984303,0.06984303,0.13968606,0.20952909,0.13968606,0.0,0.0,0.0,0.13968606,0.0,0.0,0.27937213,0.0,0.0,0.13968606,0.06984303,0.0,0.0,0.20952909,0.0,0.13968606,0.0,0.06984303,0.20952909,0.06984303,0.0,0.13968606,0.13968606,0.06984303,0.0,0.0,0.0,0.0,0.06984303,0.06984303,0.0,0.0,0.06984303,0.0,0.0,0.06984303,0.20952909,0.0,0.0,0.0,0.06984303,0.0,0.06984303,0.06984303,0.0,0.0,0.06984303,0.0,0.27937213,0.20952909,0.20952909,0.13968606,0.06984303,0.0,0.06984303,0.0,0.0,0.13968606,0.20952909,0.0,0.0,0.13968606,0.06984303,0.06984303,0.0,0.0,0.06984303,0.06984303,0.0,0.06984303,0.0,0.0,0.0,0.06984303,0.0,0.20952909,0.0,0.06984303,0.06984303,0.13968606,1.0,1.0,1.0,0.02,0.04,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.92,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,DB01309,drug,0.06579517,0.0,0.13159034,0.0,0.0,0.0,0.0,0.0,0.0,0.13159034,0.06579517,0.13159034,0.0,0.1973855,0.0,0.0,0.0,0.06579517,0.06579517,0.13159034,0.0,0.0,0.0,0.0,0.0,0.0,0.13159034,0.0,0.0,0.06579517,0.1973855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06579517,0.0,0.1973855,0.1973855,0.06579517,0.06579517,0.1973855,0.13159034,0.13159034,0.0,0.0,0.0,0.1973855,0.0,0.0,0.26318067,0.0,0.06579517,0.13159034,0.0,0.0,0.0,0.1973855,0.0,0.1973855,0.0,0.06579517,0.13159034,0.06579517,0.0,0.06579517,0.13159034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06579517,0.06579517,0.06579517,0.13159034,0.13159034,0.0,0.0,0.0,0.06579517,0.06579517,0.0,0.06579517,0.0,0.0,0.0,0.0,0.1973855,0.13159034,0.1973855,0.13159034,0.06579517,0.0,0.13159034,0.0,0.06579517,0.06579517,0.0,0.0,0.0,0.13159034,0.06579517,0.0,0.0,0.0,0.06579517,0.06579517,0.0,0.0,0.0,0.1973855,0.0,0.06579517,0.0,0.1973855,0.13159034,0.13159034,0.06579517,0.1973855,1.0,1.0,1.0,0.02,0.04,0.05,0.0,0.0,0.0,0.1,0.0,0.0,1.0,0.2125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,DB01320,drug,0.14824986,0.0,0.07412493,0.07412493,0.0,0.0,0.0,0.0,0.07412493,0.07412493,0.07412493,0.14824986,0.0,0.07412493,0.0,0.07412493,0.07412493,0.07412493,0.0,0.07412493,0.07412493,0.0,0.0,0.0,0.0,0.0,0.07412493,0.0,0.0,0.2223748,0.07412493,0.0,0.0,0.07412493,0.07412493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14824986,0.07412493,0.14824986,0.14824986,0.14824986,0.14824986,0.0,0.07412493,0.0,0.07412493,0.0,0.07412493,0.29649973,0.07412493,0.0,0.14824986,0.07412493,0.0,0.07412493,0.14824986,0.14824986,0.14824986,0.0,0.14824986,0.2223748,0.07412493,0.0,0.0,0.07412493,0.0,0.07412493,0.0,0.0,0.0,0.07412493,0.0,0.0,0.07412493,0.2223748,0.0,0.0,0.0,0.14824986,0.0,0.0,0.0,0.07412493,0.0,0.0,0.07412493,0.0,0.0,0.0,0.0,0.2223748,0.07412493,0.14824986,0.14824986,0.0,0.0,0.14824986,0.0,0.0,0.07412493,0.0,0.0,0.0,0.2223748,0.07412493,0.0,0.0,0.0,0.14824986,0.14824986,0.0,0.07412493,0.0,0.0,0.07412493,0.0,0.07412493,0.2223748,0.0,0.0,0.07412493,0.14824986,1.0,1.0,1.0,0.02,0.32,0.05,0.0,0.0,0.0,0.1,0.7,0.0,1.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
